id	node-kind	note	unit-type	class	chapter	status	source
EFF.GENTOW4.18	eff-unit	GENTOW4	theorem	math	C	OPEN	EFF-GENTOW4.md:599
EFF.GENTOW4.19	eff-unit	GENTOW4	theorem	math	C	OPEN	EFF-GENTOW4.md:622
EFF.GENTOW4.20	eff-unit	GENTOW4	theorem	math	C	OPEN	EFF-GENTOW4.md:654
EFF.GENTOW4.21	eff-unit	GENTOW4	theorem	math	C	OPEN	EFF-GENTOW4.md:684
EFF.GENTOW4.22	eff-unit	GENTOW4	theorem	math	C	OPEN	EFF-GENTOW4.md:711
EFF.GENTOW4.23	eff-unit	GENTOW4	derivation	math	C	OPEN	EFF-GENTOW4.md:741
EFF.GENTOW4.24	eff-unit	GENTOW4	lemma	math	C	OPEN	EFF-GENTOW4.md:766
EFF.GENTOW4.25	eff-unit	GENTOW4	fence	record	C	OPEN	EFF-GENTOW4.md:796
EFF.GENTOW4.26	eff-unit	GENTOW4	corollary	math	C	OPEN	EFF-GENTOW4.md:825
EFF.GENTOW4.27	eff-unit	GENTOW4	derivation	math	C	OPEN	EFF-GENTOW4.md:851
EFF.GENTOW4.28	eff-unit	GENTOW4	fence	record	C	OPEN	EFF-GENTOW4.md:874
EFF.GENTOW4.29	eff-unit	GENTOW4	derivation	math	C	OPEN	EFF-GENTOW4.md:896
EFF.GENTOW4.30	eff-unit	GENTOW4	fence	record	C	OPEN	EFF-GENTOW4.md:940
EFF.GENTOW4.31	eff-unit	GENTOW4	run-record	record	C	OPEN	EFF-GENTOW4.md:969
EFF.GENTOW4.32	eff-unit	GENTOW4	preregistration	record	C	OPEN	EFF-GENTOW4.md:995
EFF.GENTOW4.33	eff-unit	GENTOW4	changes-record	record	C	OPEN	EFF-GENTOW4.md:1019
EFF.GENTOW4.34	eff-unit	GENTOW4	preregistration	record	C	OPEN	EFF-GENTOW4.md:1058
EFF.GENTOW4.35	eff-unit	GENTOW4	fence	record	C	OPEN	EFF-GENTOW4.md:1085
EFF.GENTOW4.36	eff-unit	GENTOW4	fence	record	C	OPEN	EFF-GENTOW4.md:1103
EFF.GENTOW4.37	eff-unit	GENTOW4	fence	record	C	OPEN	EFF-GENTOW4.md:1132
EFF.GENTOW4.38	eff-unit	GENTOW4	fence	record	C	OPEN	EFF-GENTOW4.md:1159
EFF.GENTOW4.39	eff-unit	GENTOW4	acceptance-box	record	C	OPEN	EFF-GENTOW4.md:1192
EFF.GENTOW4.40	eff-unit	GENTOW4	fence	record	C	OPEN	EFF-GENTOW4.md:1229
EFF.GENTOW4.41	eff-unit	GENTOW4	run-record	record	C	OPEN	EFF-GENTOW4.md:1254
EFF.GENTOW4.42	eff-unit	GENTOW4	run-record	record	C	OPEN	EFF-GENTOW4.md:1276
EFF.GENTOW4.43	eff-unit	GENTOW4	run-record	record	C	OPEN	EFF-GENTOW4.md:1299
EFF.GENTOW4.44	eff-unit	GENTOW4	run-record	record	C	OPEN	EFF-GENTOW4.md:1328
EFF.GENTOW4.45	eff-unit	GENTOW4	run-record	record	C	OPEN	EFF-GENTOW4.md:1356
EFF.GENTOW4.46	eff-unit	GENTOW4	changes-record	record	C	OPEN	EFF-GENTOW4.md:1388
EFF.GENTOW4.47	eff-unit	GENTOW4	derivation	math	C	OPEN	EFF-GENTOW4.md:1415
EFF.GENTOW4.48	eff-unit	GENTOW4	run-record	record	C	OPEN	EFF-GENTOW4.md:1452
EFF.GENTOW4.49	eff-unit	GENTOW4	fence	record	C	OPEN	EFF-GENTOW4.md:1487
EFF.GENTOW4.50	eff-unit	GENTOW4	instrument-record	record	C	OPEN	EFF-GENTOW4.md:1514
EFF.GENTOW4.51	eff-unit	GENTOW4	changes-record	record	C	OPEN	EFF-GENTOW4.md:1547
EFF.GENTOW4.52	eff-unit	GENTOW4	changes-record	record	C	OPEN	EFF-GENTOW4.md:1592
EFF.GENTOW4.53	eff-unit	GENTOW4	changes-record	record	C	OPEN	EFF-GENTOW4.md:1622
EFF.GENTOW4.54	eff-unit	GENTOW4	changes-record	record	C	OPEN	EFF-GENTOW4.md:1655
EFF.GENTOW4.55	eff-unit	GENTOW4	changes-record	record	C	OPEN	EFF-GENTOW4.md:1687
EFF.GENTOW4.56	eff-unit	GENTOW4	acceptance-box	record	C	OPEN	EFF-GENTOW4.md:1718
EFF.GENTOW4.57	eff-unit	GENTOW4	changes-record	record	C	OPEN	EFF-GENTOW4.md:1763
EFF.GENTOW6.01	eff-unit	GENTOW6	convention	math	C	OPEN	EFF-GENTOW6.md:91
EFF.GENTOW6.02	eff-unit	GENTOW6	repair-round record	record	C	OPEN	EFF-GENTOW6.md:114
EFF.GENTOW6.03	eff-unit	GENTOW6	acceptance-box	record	C	OPEN	EFF-GENTOW6.md:141
EFF.GENTOW6.04	eff-unit	GENTOW6	fence	record	C	OPEN	EFF-GENTOW6.md:170
EFF.GENTOW6.05	eff-unit	GENTOW6	table	math	C	OPEN	EFF-GENTOW6.md:192
EFF.GENTOW6.06	eff-unit	GENTOW6	convention	math	C	OPEN	EFF-GENTOW6.md:215
EFF.GENTOW6.07	eff-unit	GENTOW6	lemma	math	C	OPEN	EFF-GENTOW6.md:246
EFF.GENTOW6.08	eff-unit	GENTOW6	derivation	math	C	OPEN	EFF-GENTOW6.md:278
EFF.GENTOW6.09	eff-unit	GENTOW6	derivation	math	C	OPEN	EFF-GENTOW6.md:306
EFF.GENTOW6.10	eff-unit	GENTOW6	derivation	math	C	OPEN	EFF-GENTOW6.md:328
EFF.GENTOW6.11	eff-unit	GENTOW6	lemma	math	C	OPEN	EFF-GENTOW6.md:344
EFF.GENTOW6.12	eff-unit	GENTOW6	theorem	math	C	OPEN	EFF-GENTOW6.md:360
EFF.GENTOW6.13	eff-unit	GENTOW6	scope record	record	C	OPEN	EFF-GENTOW6.md:383
EFF.GENTOW6.14	eff-unit	GENTOW6	run-record	record	C	OPEN	EFF-GENTOW6.md:401
EFF.GENTOW6.15	eff-unit	GENTOW6	fence	record	C	OPEN	EFF-GENTOW6.md:417
EFF.GENTOW6.16	eff-unit	GENTOW6	fence	record	C	OPEN	EFF-GENTOW6.md:439
EFF.GENTOW6.17	eff-unit	GENTOW6	record	record	C	OPEN	EFF-GENTOW6.md:468
EFF.GENTOW6.18	eff-unit	GENTOW6	acceptance-box	record	C	OPEN	EFF-GENTOW6.md:492
EFF.GENTOW6.19	eff-unit	GENTOW6	changes-record	record	C	OPEN	EFF-GENTOW6.md:515
EFF.GENTOW6.20	eff-unit	GENTOW6	theorem	math	C	OPEN	EFF-GENTOW6.md:534
EFF.GENTOW6.21	eff-unit	GENTOW6	lemma	math	C	OPEN	EFF-GENTOW6.md:550
EFF.GENTOW6.22	eff-unit	GENTOW6	instrument-record	record	C	OPEN	EFF-GENTOW6.md:566
EFF.GENTOW6.23	eff-unit	GENTOW6	fence	record	C	OPEN	EFF-GENTOW6.md:596
EFF.GENTOW6.24	eff-unit	GENTOW6	fence	record	C	OPEN	EFF-GENTOW6.md:628
EFF.GENTOW6.25	eff-unit	GENTOW6	fence	record	C	OPEN	EFF-GENTOW6.md:658
EFF.GENTOW6.26	eff-unit	GENTOW6	fence	record	C	OPEN	EFF-GENTOW6.md:688
EFF.GENTOW6.27	eff-unit	GENTOW6	fence	record	C	OPEN	EFF-GENTOW6.md:710
EFF.GENTOW6.28	eff-unit	GENTOW6	changes-record	record	C	OPEN	EFF-GENTOW6.md:763
EFF.GENTOW6.29	eff-unit	GENTOW6	acceptance-box	record	C	OPEN	EFF-GENTOW6.md:779
EFF.GENTOW6.30	eff-unit	GENTOW6	changes-record	record	C	OPEN	EFF-GENTOW6.md:795
EFF.GENTOW6.31	eff-unit	GENTOW6	changes-record	record	C	OPEN	EFF-GENTOW6.md:816
EFF.GENTOW6.32	eff-unit	GENTOW6	acceptance-box	record	C	OPEN	EFF-GENTOW6.md:842
EFF.GENTOW6.33	eff-unit	GENTOW6	record	record	C	OPEN	EFF-GENTOW6.md:879
EFF.GENTOW6.34	eff-unit	GENTOW6	changes-record	record	C	OPEN	EFF-GENTOW6.md:900
EFF.GENTOW6.35	eff-unit	GENTOW6	changes-record	record	C	OPEN	EFF-GENTOW6.md:964
EFF.GRTJA.01	eff-unit	GRTJA	record	record	F	OPEN	EFF-GRTJA.md:113
EFF.GRTJA.02	eff-unit	GRTJA	scope-record	record	F	OPEN	EFF-GRTJA.md:150
EFF.GRTJA.03	eff-unit	GRTJA	definition	math	F	OPEN	EFF-GRTJA.md:170
EFF.GRTJA.04	eff-unit	GRTJA	theorem	math	F	OPEN	EFF-GRTJA.md:190
EFF.GRTJA.05	eff-unit	GRTJA	theorem	math	F	OPEN	EFF-GRTJA.md:225
EFF.GRTJA.06	eff-unit	GRTJA	theorem	math	F	OPEN	EFF-GRTJA.md:260
EFF.GRTJA.07	eff-unit	GRTJA	theorem	math	F	OPEN	EFF-GRTJA.md:283
EFF.GRTJA.08	eff-unit	GRTJA	theorem	math	F	OPEN	EFF-GRTJA.md:299
EFF.GRTJA.09	eff-unit	GRTJA	corollary	math	F	OPEN	EFF-GRTJA.md:334
EFF.GRTJA.10	eff-unit	GRTJA	corollary	math	F	OPEN	EFF-GRTJA.md:354
EFF.GRTJA.11	eff-unit	GRTJA	lemma	math	F	OPEN	EFF-GRTJA.md:384
EFF.GRTJA.12	eff-unit	GRTJA	imported	math	F	OPEN	EFF-GRTJA.md:396
EFF.GRTJA.13	eff-unit	GRTJA	imported	math	F	OPEN	EFF-GRTJA.md:424
EFF.GRTJA.14	eff-unit	GRTJA	imported	math	F	OPEN	EFF-GRTJA.md:448
EFF.GRTJA.15	eff-unit	GRTJA	fence	record	F	OPEN	EFF-GRTJA.md:465
EFF.GRTJA.16	eff-unit	GRTJA	fence	record	F	OPEN	EFF-GRTJA.md:490
EFF.GRTJA.17	eff-unit	GRTJA	fence	record	F	OPEN	EFF-GRTJA.md:518
EFF.GRTJA.18	eff-unit	GRTJA	fence	record	F	OPEN	EFF-GRTJA.md:538
EFF.GRTJA.19	eff-unit	GRTJA	table	math	F	OPEN	EFF-GRTJA.md:556
EFF.GRTJA.20	eff-unit	GRTJA	run-record	record	F	OPEN	EFF-GRTJA.md:592
EFF.GRTJA.21	eff-unit	GRTJA	table	math	F	OPEN	EFF-GRTJA.md:619
EFF.GRTJA.22	eff-unit	GRTJA	scope-record	record	F	OPEN	EFF-GRTJA.md:646
EFF.GRTJA.23	eff-unit	GRTJA	record	record	F	OPEN	EFF-GRTJA.md:674
EFF.GRTJA.24	eff-unit	GRTJA	acceptance-box	record	F	OPEN	EFF-GRTJA.md:688
EFF.GRTJA.25	eff-unit	GRTJA	record	record	F	OPEN	EFF-GRTJA.md:719
EFF.GRTJA.26	eff-unit	GRTJA	changes-record	record	F	OPEN	EFF-GRTJA.md:751
EFF.GRTJA.27	eff-unit	GRTJA	changes-record	record	F	OPEN	EFF-GRTJA.md:774
EFF.GRTJA.28	eff-unit	GRTJA	changes-record	record	F	OPEN	EFF-GRTJA.md:804
EFF.GRTJA.29	eff-unit	GRTJA	changes-record	record	F	OPEN	EFF-GRTJA.md:827
EFF.GRTJA.30	eff-unit	GRTJA	changes-record	record	F	OPEN	EFF-GRTJA.md:856
EFF.GRTJA.31	eff-unit	GRTJA	changes-record	record	F	OPEN	EFF-GRTJA.md:886
EFF.GRTJA.32	eff-unit	GRTJA	changes-record	record	F	OPEN	EFF-GRTJA.md:918
EFF.GRTJA.33	eff-unit	GRTJA	changes-record	record	F	OPEN	EFF-GRTJA.md:945
EFF.GRTJA.34	eff-unit	GRTJA	changes-record	record	F	OPEN	EFF-GRTJA.md:969
EFF.GRTJA.35	eff-unit	GRTJA	changes-record	record	F	OPEN	EFF-GRTJA.md:996
EFF.GRTJA.36	eff-unit	GRTJA	record	record	F	OPEN	EFF-GRTJA.md:1029
EFF.HE6.01	eff-unit	HE6	record	record	B	OPEN	EFF-HE6.md:159
EFF.HE6.02	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:182
EFF.HE6.03	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:212
EFF.HE6.04	eff-unit	HE6	imported	math	B	OPEN	EFF-HE6.md:240
EFF.HE6.05	eff-unit	HE6	imported	math	B	OPEN	EFF-HE6.md:266
EFF.HE6.06	eff-unit	HE6	imported	math	B	OPEN	EFF-HE6.md:284
EFF.HE6.07	eff-unit	HE6	fence	record	B	OPEN	EFF-HE6.md:301
EFF.HE6.08	eff-unit	HE6	convention	math	B	OPEN	EFF-HE6.md:313
EFF.HE6.09	eff-unit	HE6	convention	math	B	OPEN	EFF-HE6.md:333
EFF.HE6.10	eff-unit	HE6	definition	math	B	OPEN	EFF-HE6.md:367
EFF.HE6.11	eff-unit	HE6	convention	math	B	OPEN	EFF-HE6.md:384
EFF.HE6.12	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:416
EFF.HE6.13	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:438
EFF.HE6.14	eff-unit	HE6	definition	math	B	OPEN	EFF-HE6.md:537
EFF.HE6.15	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:569
EFF.HE6.16	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:616
EFF.HE6.17	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:634
EFF.HE6.18	eff-unit	HE6	theorem	math	B	OPEN	EFF-HE6.md:707
EFF.HE6.19	eff-unit	HE6	corollary	math	B	OPEN	EFF-HE6.md:735
EFF.HE6.20	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:783
EFF.HE6.21	eff-unit	HE6	record	record	B	OPEN	EFF-HE6.md:817
EFF.HE6.22	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:843
EFF.HE6.23	eff-unit	HE6	scope-record	record	B	OPEN	EFF-HE6.md:895
EFF.HE6.24	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:916
EFF.HE6.25	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:940
EFF.HE6.26	eff-unit	HE6	scope-record	record	B	OPEN	EFF-HE6.md:987
EFF.HE6.27	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:1006
EFF.HE6.28	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:1035
EFF.HE6.29	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:1062
EFF.HE6.30	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:1084
EFF.HE6.31	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:1156
EFF.HE6.32	eff-unit	HE6	lemma	math	B	OPEN	EFF-HE6.md:1197
EFF.HE6.33	eff-unit	HE6	scope-record	record	B	OPEN	EFF-HE6.md:1244
EFF.HE6.34	eff-unit	HE6	scope-record	record	B	OPEN	EFF-HE6.md:1264
EFF.HE6.35	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:1285
EFF.HE6.36	eff-unit	HE6	hypothesis-box	math	B	OPEN	EFF-HE6.md:1324
EFF.HE6.37	eff-unit	HE6	run-record	record	B	OPEN	EFF-HE6.md:1362
EFF.HE6.38	eff-unit	HE6	scope-record	record	B	OPEN	EFF-HE6.md:1385
EFF.HE6.39	eff-unit	HE6	scope-record	record	B	OPEN	EFF-HE6.md:1420
EFF.HE6.40	eff-unit	HE6	scope-record	record	B	OPEN	EFF-HE6.md:1445
EFF.HE6.41	eff-unit	HE6	record	record	B	OPEN	EFF-HE6.md:1475
EFF.HE6.42	eff-unit	HE6	fence	record	B	OPEN	EFF-HE6.md:1504
EFF.HE6.43	eff-unit	HE6	fence	record	B	OPEN	EFF-HE6.md:1522
EFF.HE6.44	eff-unit	HE6	instrument-record	record	B	OPEN	EFF-HE6.md:1540
EFF.HE6.45	eff-unit	HE6	table	math	B	OPEN	EFF-HE6.md:1561
EFF.HE6.46	eff-unit	HE6	preregistration	record	B	OPEN	EFF-HE6.md:1590
EFF.HE6.47	eff-unit	HE6	run-record	record	B	OPEN	EFF-HE6.md:1613
EFF.HE6.48	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:1640
EFF.HE6.49	eff-unit	HE6	run-record	record	B	OPEN	EFF-HE6.md:1680
EFF.HE6.50	eff-unit	HE6	table	math	B	OPEN	EFF-HE6.md:1704
EFF.HE6.51	eff-unit	HE6	run-record	record	B	OPEN	EFF-HE6.md:1760
EFF.HE6.52	eff-unit	HE6	run-record	record	B	OPEN	EFF-HE6.md:1782
EFF.HE6.53	eff-unit	HE6	scope-record	record	B	OPEN	EFF-HE6.md:1812
EFF.HE6.54	eff-unit	HE6	acceptance-box	record	B	OPEN	EFF-HE6.md:1836
EFF.HE6.55	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:1872
EFF.HE6.56	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:1902
EFF.HE6.57	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:1933
EFF.HE6.58	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:1957
EFF.HE6.59	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:2038
EFF.HE6.60	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:2099
EFF.HE6.61	eff-unit	HE6	changes-record	record	B	OPEN	EFF-HE6.md:2149
EFF.HE6.62	eff-unit	HE6	record	record	B	OPEN	EFF-HE6.md:2183
EFF.HE6R1.01	eff-unit	HE6R1	record	record	B	OPEN	EFF-HE6R1.md:120
EFF.HE6R1.02	eff-unit	HE6R1	scope-record	record	B	OPEN	EFF-HE6R1.md:136
EFF.HE6R1.03	eff-unit	HE6R1	table	math	B	OPEN	EFF-HE6R1.md:164
EFF.HE6R1.04	eff-unit	HE6R1	supplier-finding	record	B	OPEN	EFF-HE6R1.md:178
EFF.HE6R1.05	eff-unit	HE6R1	corollary	math	B	OPEN	EFF-HE6R1.md:196
EFF.HE6R1.06	eff-unit	HE6R1	lemma	math	B	OPEN	EFF-HE6R1.md:208
EFF.HE6R1.07	eff-unit	HE6R1	lemma	math	B	OPEN	EFF-HE6R1.md:220
EFF.HE6R1.08	eff-unit	HE6R1	supplier-finding	record	B	OPEN	EFF-HE6R1.md:232
EFF.HE6R1.09	eff-unit	HE6R1	lemma	math	B	OPEN	EFF-HE6R1.md:257
EFF.HE6R1.10	eff-unit	HE6R1	lemma	math	B	OPEN	EFF-HE6R1.md:285
EFF.HE6R1.11	eff-unit	HE6R1	record	record	B	OPEN	EFF-HE6R1.md:311
EFF.HE6R1.12	eff-unit	HE6R1	scope-record	record	B	OPEN	EFF-HE6R1.md:329
EFF.HE6R1.13	eff-unit	HE6R1	lemma	math	B	OPEN	EFF-HE6R1.md:355
EFF.HE6R1.14	eff-unit	HE6R1	supplier-finding	record	B	OPEN	EFF-HE6R1.md:398
EFF.HE6R1.15	eff-unit	HE6R1	lemma	math	B	OPEN	EFF-HE6R1.md:428
EFF.HE6R1.16	eff-unit	HE6R1	lemma	math	B	OPEN	EFF-HE6R1.md:450
EFF.HE6R1.17	eff-unit	HE6R1	acceptance-box	record	B	OPEN	EFF-HE6R1.md:479
EFF.HE6R1.18	eff-unit	HE6R1	instrument-record	record	B	OPEN	EFF-HE6R1.md:506
EFF.HE6R1.19	eff-unit	HE6R1	preregistration	record	B	OPEN	EFF-HE6R1.md:537
EFF.HE6R1.20	eff-unit	HE6R1	hypothesis-box	math	B	OPEN	EFF-HE6R1.md:562
EFF.HE6R1.21	eff-unit	HE6R1	scope-record	record	B	OPEN	EFF-HE6R1.md:590
EFF.HE6R1.22	eff-unit	HE6R1	instrument-record	record	B	OPEN	EFF-HE6R1.md:607
EFF.HE6R1.23	eff-unit	HE6R1	run-record	record	B	OPEN	EFF-HE6R1.md:628
EFF.HE6R1.24	eff-unit	HE6R1	run-record	record	B	OPEN	EFF-HE6R1.md:652
EFF.HE6R1.25	eff-unit	HE6R1	table	math	B	OPEN	EFF-HE6R1.md:683
EFF.HE6R1.26	eff-unit	HE6R1	run-record	record	B	OPEN	EFF-HE6R1.md:721
EFF.HE6R1.27	eff-unit	HE6R1	run-record	record	B	OPEN	EFF-HE6R1.md:739
EFF.HE6R1.28	eff-unit	HE6R1	run-record	record	B	OPEN	EFF-HE6R1.md:778
EFF.HE6R1.29	eff-unit	HE6R1	run-record	record	B	OPEN	EFF-HE6R1.md:803
EFF.HE6R1.30	eff-unit	HE6R1	scope-record	record	B	OPEN	EFF-HE6R1.md:838
EFF.HE6R1.31	eff-unit	HE6R1	record	record	B	OPEN	EFF-HE6R1.md:864
EFF.HE6R1.32	eff-unit	HE6R1	scope-record	record	B	OPEN	EFF-HE6R1.md:887
EFF.HE6R1.33	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:913
EFF.HE6R1.34	eff-unit	HE6R1	supplier-finding	record	B	OPEN	EFF-HE6R1.md:937
EFF.HE6R1.35	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:957
EFF.HE6R1.36	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:995
EFF.HE6R1.37	eff-unit	HE6R1	convention	math	B	OPEN	EFF-HE6R1.md:1032
EFF.HE6R1.38	eff-unit	HE6R1	acceptance-box	record	B	OPEN	EFF-HE6R1.md:1059
EFF.HE6R1.39	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:1087
EFF.HE6R1.40	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:1136
EFF.HE6R1.41	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:1162
EFF.HE6R1.42	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:1187
EFF.HE6R1.43	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:1216
EFF.HE6R1.44	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:1246
EFF.HE6R1.45	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:1278
EFF.HE6R1.46	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:1330
EFF.HE6R1.47	eff-unit	HE6R1	changes-record	record	B	OPEN	EFF-HE6R1.md:1368
EFF.HE6R1.48	eff-unit	HE6R1	scope-record	record	B	OPEN	EFF-HE6R1.md:1421
EFF.HETOW.01	eff-unit	HETOW	convention	math	C	OPEN	EFF-HETOW.md:109
EFF.HETOW.02	eff-unit	HETOW	fence	record	C	OPEN	EFF-HETOW.md:127
EFF.HETOW.03	eff-unit	HETOW	scope record	record	C	OPEN	EFF-HETOW.md:149
EFF.HETOW.04	eff-unit	HETOW	repair-round record	record	C	OPEN	EFF-HETOW.md:170
EFF.HETOW.05	eff-unit	HETOW	fence	record	C	OPEN	EFF-HETOW.md:197
EFF.HETOW.06	eff-unit	HETOW	convention	math	C	OPEN	EFF-HETOW.md:216
EFF.HETOW.07	eff-unit	HETOW	scope record	record	C	OPEN	EFF-HETOW.md:238
EFF.HETOW.08	eff-unit	HETOW	convention	math	C	OPEN	EFF-HETOW.md:266
EFF.HETOW.09	eff-unit	HETOW	table	math	C	OPEN	EFF-HETOW.md:296
EFF.HETOW.10	eff-unit	HETOW	scope record	record	C	OPEN	EFF-HETOW.md:335
EFF.HETOW.11	eff-unit	HETOW	definition	math	C	OPEN	EFF-HETOW.md:358
EFF.HETOW.12	eff-unit	HETOW	lemma	math	C	OPEN	EFF-HETOW.md:380
EFF.HETOW.13	eff-unit	HETOW	definition	math	C	OPEN	EFF-HETOW.md:412
EFF.HETOW.14	eff-unit	HETOW	supplier-finding	record	C	OPEN	EFF-HETOW.md:440
EFF.HETOW.15	eff-unit	HETOW	lemma	math	C	OPEN	EFF-HETOW.md:470
EFF.HETOW.16	eff-unit	HETOW	derivation	math	C	OPEN	EFF-HETOW.md:505
EFF.HETOW.17	eff-unit	HETOW	lemma	math	C	OPEN	EFF-HETOW.md:540
EFF.HETOW.18	eff-unit	HETOW	derivation	math	C	OPEN	EFF-HETOW.md:571
EFF.HETOW.19	eff-unit	HETOW	derivation	math	C	OPEN	EFF-HETOW.md:602
EFF.HETOW.20	eff-unit	HETOW	lemma	math	C	OPEN	EFF-HETOW.md:658
EFF.HETOW.21	eff-unit	HETOW	derivation	math	C	OPEN	EFF-HETOW.md:682
EFF.HETOW.22	eff-unit	HETOW	theorem	math	C	OPEN	EFF-HETOW.md:707
EFF.HETOW.23	eff-unit	HETOW	theorem	math	C	OPEN	EFF-HETOW.md:747
EFF.HETOW.24	eff-unit	HETOW	theorem	math	C	OPEN	EFF-HETOW.md:777
EFF.HETOW.25	eff-unit	HETOW	theorem	math	C	OPEN	EFF-HETOW.md:803
EFF.HETOW.26	eff-unit	HETOW	derivation	math	C	OPEN	EFF-HETOW.md:825
EFF.HETOW.27	eff-unit	HETOW	derivation	math	C	OPEN	EFF-HETOW.md:848
EFF.HETOW.28	eff-unit	HETOW	fence	record	C	OPEN	EFF-HETOW.md:878
EFF.HETOW.29	eff-unit	HETOW	fence	record	C	OPEN	EFF-HETOW.md:899
EFF.HETOW.30	eff-unit	HETOW	fence	record	C	OPEN	EFF-HETOW.md:921
EFF.HETOW.31	eff-unit	HETOW	fence	record	C	OPEN	EFF-HETOW.md:964
EFF.HETOW.32	eff-unit	HETOW	preregistration	record	C	OPEN	EFF-HETOW.md:984
EFF.HETOW.33	eff-unit	HETOW	run-record	record	C	OPEN	EFF-HETOW.md:1011
EFF.HETOW.34	eff-unit	HETOW	run-record	record	C	OPEN	EFF-HETOW.md:1031
EFF.HETOW.35	eff-unit	HETOW	run-record	record	C	OPEN	EFF-HETOW.md:1055
EFF.HETOW.36	eff-unit	HETOW	run-record / disclosure	record	C	OPEN	EFF-HETOW.md:1118
EFF.HETOW.37	eff-unit	HETOW	run-record	record	C	OPEN	EFF-HETOW.md:1139
EFF.HETOW.38	eff-unit	HETOW	scope record	record	C	OPEN	EFF-HETOW.md:1170
EFF.HETOW.39	eff-unit	HETOW	changes-record	record	C	OPEN	EFF-HETOW.md:1193
EFF.HETOW.40	eff-unit	HETOW	run-record	record	C	OPEN	EFF-HETOW.md:1228
EFF.HETOW.41	eff-unit	HETOW	acceptance-box	record	C	OPEN	EFF-HETOW.md:1277
EFF.HETOW.42	eff-unit	HETOW	acceptance-box	record	C	OPEN	EFF-HETOW.md:1296
EFF.HETOW.43	eff-unit	HETOW	changes-record	record	C	OPEN	EFF-HETOW.md:1319
EFF.HETOW.44	eff-unit	HETOW	changes-record	record	C	OPEN	EFF-HETOW.md:1384
EFF.HETOW.45	eff-unit	HETOW	changes-record	record	C	OPEN	EFF-HETOW.md:1425
EFF.HETOW.46	eff-unit	HETOW	acceptance-box	record	C	OPEN	EFF-HETOW.md:1455
EFF.HETOW.47	eff-unit	HETOW	changes-record	record	C	OPEN	EFF-HETOW.md:1495
EFF.HETOW.48	eff-unit	HETOW	record	record	C	OPEN	EFF-HETOW.md:1531
EFF.HETOW.49	eff-unit	HETOW	supplier-finding	record	C	OPEN	EFF-HETOW.md:1558
EFF.HETOW.50	eff-unit	HETOW	lemma	math	C	OPEN	EFF-HETOW.md:1591
EFF.HETOW.51	eff-unit	HETOW	derivation	math	C	OPEN	EFF-HETOW.md:1672
EFF.HETOW.52	eff-unit	HETOW	run-record	record	C	OPEN	EFF-HETOW.md:1716
EFF.HETOW.53	eff-unit	HETOW	changes-record	record	C	OPEN	EFF-HETOW.md:1755
EFF.HETOW.54	eff-unit	HETOW	changes-record	record	C	OPEN	EFF-HETOW.md:1789
EFF.HETOW.55	eff-unit	HETOW	changes-record	record	C	OPEN	EFF-HETOW.md:1823
